INSPECTION_ID,DBA NAME,FACILITY_TYPE,RISK,RESULTS,NO_VIOLATIONS,VIOLATIONS_ON_MANAGEMENT_AND_SUPERVISION,VIOLATIONS_ON_HYGIENE_AND_FOOD_SECURITY,VIOLATIONS_ON_TEMPERATURE_AND_SPECIAL_PROCEDURES,VIOLATIONS_ON_FOOD_SAFETY_AND_QUALITY,VIOLATIONS_ON_INSTRUMENT_STORAGE_AND_MAINTENANCE,VIOLATIONS_ON_FACILITIES_AND_REGULATIONS,HAS_INSP_SERRIOUS_VIOL,COMMUNITY_AREA,NUM_INSP_AREA,PERC_INS_FAILED_AREA,PERC_INS_PASSED_AREA,PERC_INS_PASSED_COND_AREA,PERC_SERIOUS_VIOLATIONS_FAILED_AREA,IS_HIGH_CRIME_AREA,IS_HIGH_RISK_AREA,IS_LOW_HEALTH_AREA,IS_HIGH_BELOW_POVERTY_LEVEL,IS_LOW_PER_CAPITA_INCOME,IS_HIGH_UNEMPLOYMENT_RATE,AREA_BELOW_POVERTY_LEVEL,AREA_PER_CAPITA_INCOME,AREA_UNEMPLOYMENT,AREA_CRIME_INDEX,AREA_HEALTH_INDEX
2578499,"EL GRAN BURRITO EXPRESS, INC.",Restaurant,1.0,1,0,0,0,0,0,1,0,0,north lawndale,102,21.568627450980397,56.86274509803921,21.568627450980397,17.647058823529413,1,1,1,1,1,1,38.6,12548,18.5,42.150000000000006,37.39374999999999
2577975,MADO HEALTHCARE-DOUGLAS PARK,Long Term Care,1.0,0,0,0,0,0,1,1,1,0,north lawndale,102,21.568627450980397,56.86274509803921,21.568627450980397,17.647058823529413,1,1,1,1,1,1,38.6,12548,18.5,42.150000000000006,37.39374999999999
2581254,LEGACY CHARTER SCHOOL,School,1.0,2,0,1,0,0,1,0,1,1,north lawndale,102,21.568627450980397,56.86274509803921,21.568627450980397,17.647058823529413,1,1,1,1,1,1,38.6,12548,18.5,42.150000000000006,37.39374999999999
2580829,THE MONTCLARE SUPPORTIVE LIVING COMMUNITY,Long Term Care,1.0,0,0,0,0,0,0,1,1,0,north lawndale,102,21.568627450980397,56.86274509803921,21.568627450980397,17.647058823529413,1,1,1,1,1,1,38.6,12548,18.5,42.150000000000006,37.39374999999999
2581357,JAMES WELDON JOHNSON CPC,School,1.0,1,0,0,0,0,0,0,1,0,north lawndale,102,21.568627450980397,56.86274509803921,21.568627450980397,17.647058823529413,1,1,1,1,1,1,38.6,12548,18.5,42.150000000000006,37.39374999999999
2578895,THE SOUL FOOD LOUNGE,Restaurant,1.0,1,1,0,0,0,0,0,0,0,north lawndale,102,21.568627450980397,56.86274509803921,21.568627450980397,17.647058823529413,1,1,1,1,1,1,38.6,12548,18.5,42.150000000000006,37.39374999999999
2581723,BOSSMAN MARKET & FAST FOOD,Grocery Store,2.0,1,0,0,0,0,0,0,1,0,north lawndale,102,21.568627450980397,56.86274509803921,21.568627450980397,17.647058823529413,1,1,1,1,1,1,38.6,12548,18.5,42.150000000000006,37.39374999999999
2580525,AM FOOD MART,Grocery Store,3.0,1,1,0,0,0,0,0,0,0,north lawndale,102,21.568627450980397,56.86274509803921,21.568627450980397,17.647058823529413,1,1,1,1,1,1,38.6,12548,18.5,42.150000000000006,37.39374999999999
2573801,PULASKI FOOD & DELI INC,Grocery Store,2.0,1,0,0,0,0,1,1,1,0,north lawndale,102,21.568627450980397,56.86274509803921,21.568627450980397,17.647058823529413,1,1,1,1,1,1,38.6,12548,18.5,42.150000000000006,37.39374999999999
2576561,SOL CROWN COMMUNITY ACADEMY,School,1.0,1,0,0,0,0,0,0,1,0,north lawndale,102,21.568627450980397,56.86274509803921,21.568627450980397,17.647058823529413,1,1,1,1,1,1,38.6,12548,18.5,42.150000000000006,37.39374999999999
2573402,HOLY FAMILY LUTHERAN SCHOOL,School,1.0,1,1,0,0,0,0,0,0,0,north lawndale,102,21.568627450980397,56.86274509803921,21.568627450980397,17.647058823529413,1,1,1,1,1,1,38.6,12548,18.5,42.150000000000006,37.39374999999999
2572651,FRAZIER  INTERNATIONAL,School,1.0,0,0,1,0,0,0,0,1,1,north lawndale,102,21.568627450980397,56.86274509803921,21.568627450980397,17.647058823529413,1,1,1,1,1,1,38.6,12548,18.5,42.150000000000006,37.39374999999999
2571522,"RACHELS LEARNING CENTERS, LTD.",Daycare,1.0,1,0,0,0,0,0,0,1,0,north lawndale,102,21.568627450980397,56.86274509803921,21.568627450980397,17.647058823529413,1,1,1,1,1,1,38.6,12548,18.5,42.150000000000006,37.39374999999999
2554618,GREEN GARDEN CAFE,Restaurant,2.0,1,0,0,0,0,0,1,1,0,north lawndale,102,21.568627450980397,56.86274509803921,21.568627450980397,17.647058823529413,1,1,1,1,1,1,38.6,12548,18.5,42.150000000000006,37.39374999999999
2552499,WESTSIDE GRILL,Restaurant,1.0,2,0,1,0,0,0,0,0,1,north lawndale,102,21.568627450980397,56.86274509803921,21.568627450980397,17.647058823529413,1,1,1,1,1,1,38.6,12548,18.5,42.150000000000006,37.39374999999999
2464142,CERMAK FOOD,Grocery Store,3.0,1,0,0,0,0,0,1,1,0,north lawndale,102,21.568627450980397,56.86274509803921,21.568627450980397,17.647058823529413,1,1,1,1,1,1,38.6,12548,18.5,42.150000000000006,37.39374999999999
2485147,FERAS FOOD & LIQUOR,Grocery Store,3.0,1,1,0,0,0,0,0,0,0,north lawndale,102,21.568627450980397,56.86274509803921,21.568627450980397,17.647058823529413,1,1,1,1,1,1,38.6,12548,18.5,42.150000000000006,37.39374999999999
2457052,FAMILY DOLLAR #21940,Grocery Store,3.0,2,0,1,0,0,0,0,1,1,north lawndale,102,21.568627450980397,56.86274509803921,21.568627450980397,17.647058823529413,1,1,1,1,1,1,38.6,12548,18.5,42.150000000000006,37.39374999999999
2373935,ROOSEVELT AND KOSTNER / AMOCO,Grocery Store,2.0,2,0,1,0,0,0,0,1,1,north lawndale,102,21.568627450980397,56.86274509803921,21.568627450980397,17.647058823529413,1,1,1,1,1,1,38.6,12548,18.5,42.150000000000006,37.39374999999999
2382473,BIG DADDY FOOD MART,Grocery Store,2.0,0,0,1,0,0,1,0,1,1,north lawndale,102,21.568627450980397,56.86274509803921,21.568627450980397,17.647058823529413,1,1,1,1,1,1,38.6,12548,18.5,42.150000000000006,37.39374999999999
2385222,PLATINUM STAR,Grocery Store,3.0,2,0,1,0,0,0,1,1,1,north lawndale,102,21.568627450980397,56.86274509803921,21.568627450980397,17.647058823529413,1,1,1,1,1,1,38.6,12548,18.5,42.150000000000006,37.39374999999999
2366714,LAWNDALE FOOD WINE & SPIRITS INC,Grocery Store,3.0,2,0,1,0,0,1,0,1,1,north lawndale,102,21.568627450980397,56.86274509803921,21.568627450980397,17.647058823529413,1,1,1,1,1,1,38.6,12548,18.5,42.150000000000006,37.39374999999999
2366769,MINNIE FOOD MART,Grocery Store,2.0,2,0,1,0,0,0,0,0,1,north lawndale,102,21.568627450980397,56.86274509803921,21.568627450980397,17.647058823529413,1,1,1,1,1,1,38.6,12548,18.5,42.150000000000006,37.39374999999999
2285858,TACO BELL 31279,Restaurant,1.0,1,0,0,0,0,0,1,1,0,north lawndale,102,21.568627450980397,56.86274509803921,21.568627450980397,17.647058823529413,1,1,1,1,1,1,38.6,12548,18.5,42.150000000000006,37.39374999999999
2594062,MONTGOMERY PLACE,Long Term Care,1.0,1,0,0,0,0,0,1,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2594009,JORDYNS SOUL CAFE INC,Restaurant,1.0,1,1,0,0,0,0,0,0,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2593912,SIP & SAVOR,Restaurant,1.0,1,0,0,0,0,0,1,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2593203,BOBS PIZZA,Restaurant,1.0,1,0,0,0,0,0,0,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2591252,KEMIT ACADEMY INCORPORATED,Childrens Services Facility,1.0,1,0,0,0,0,0,0,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2588803,VIRTUE,Restaurant,1.0,1,1,0,0,0,0,0,0,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2586107,AKIBA-SCHECHTER JEWISH DAY SCHOOL,School,1.0,1,0,0,0,0,1,0,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2585990,TRUENORTH CAFE,Restaurant,1.0,1,0,0,0,0,0,0,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2585441,"SAUCY PORK HYDE PARK, LLC.",Restaurant,1.0,1,0,0,0,0,0,1,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2585405,CHOLIES PIZZERIA INC.,Restaurant,1.0,1,0,0,0,0,0,0,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2585332,UCHICAGO CHILD DEVELOPMENT CENTER STONY ISLAND,Daycare,1.0,1,0,0,0,0,1,0,0,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2585260,UCHICAGO CHILD DEVELOPMENT CENTER DREXEL,Daycare,1.0,1,1,0,0,0,0,0,0,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2584506,PIZZA CAPRI,Restaurant,1.0,1,0,0,0,0,0,0,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2583944,PRET A MANGER @UCHICAGO,Restaurant,1.0,1,1,0,0,0,0,0,0,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2583615,ROTI MODERN MEDITERRANEAN,Restaurant,1.0,1,0,0,0,0,0,1,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2583584,BONNE SANTE HEALTH FOODS INC.,Restaurant,1.0,1,1,0,0,0,0,0,0,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2583224,THE NILE RESTAURANT,Restaurant,1.0,1,0,0,0,0,0,1,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2582220,TRADER JOES #706,Grocery Store,2.0,1,1,0,0,0,0,0,0,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2581981,CHANT,Restaurant,1.0,1,1,0,0,0,0,0,0,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2580496,CHIPOTLE MEXICAN GRILL #1979,Restaurant,1.0,1,1,0,0,0,0,0,0,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2580218,HUARACHES MEXICAN,Restaurant,1.0,1,0,0,0,0,1,1,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2288345,SHINJU SUSHI JAPANESE RESTAURANT LLC,Restaurant,1.0,2,0,1,0,1,0,1,1,1,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2288869,THE LITE,Restaurant,1.0,0,0,1,0,0,0,1,1,1,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2290239,NANDOS PERI PERI,Restaurant,1.0,2,0,1,0,0,0,0,1,1,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2304332,THE MEDICI,Restaurant,1.0,0,0,0,0,0,1,0,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2312633,MORRYS DELI,Restaurant,1.0,0,0,1,0,0,0,0,1,1,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2578439,CHEMISTRY,Restaurant,1.0,0,0,1,1,1,1,1,1,1,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2315246,SNAIL THAI CUISINE,Restaurant,1.0,2,0,1,0,0,1,0,1,1,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2578348,MCDONALDS #27672,Restaurant,2.0,1,1,0,0,0,0,0,0,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2315989,HARPER FOODS,Grocery Store,3.0,2,0,1,0,0,0,0,1,1,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2320924,CENTRAL CAFE,Restaurant,1.0,2,0,1,0,0,0,0,1,1,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2356558,LITEHOUSE WHOLE FOOD,Restaurant,1.0,0,0,1,0,0,1,1,1,1,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2357161,Ray,School,1.0,0,0,1,0,0,1,0,1,1,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2577143,"LITTLE PEOPLE LEARNING, INC.",Childrens Services Facility,1.0,1,1,0,0,0,0,0,0,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2363001,Kozminski,School,1.0,0,0,1,0,0,1,1,1,1,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2369230,"RED SNAPPER HYDE PARK, INC.",Restaurant,1.0,2,0,1,0,1,1,1,1,1,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2463286,POTBELLY SANDWICH WORKS # 102,Restaurant,1.0,0,0,1,0,0,1,0,1,1,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2510533,"SWEET DRIP, INC.",Restaurant,2.0,0,0,1,1,0,0,1,1,1,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2531946,LEONAS PIZZA,Restaurant,1.0,0,0,0,0,0,1,1,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2549968,NICKYS CHINESE FOOD,Restaurant,1.0,0,0,0,0,1,1,1,1,1,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2571341,ARAMARK - BILLINGS KITCHEN,Restaurant,1.0,1,0,0,0,0,0,0,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2553235,CAJUN BOIL AND BAR CHICAGO,Restaurant,1.0,0,0,1,0,1,1,1,1,1,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2555702,"B GABS GOODIES, LLC",Restaurant,1.0,2,0,0,0,0,0,1,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2556230,"LITTLE INSPIRATIONS, INC.",Childrens Services Facility,1.0,0,0,0,0,0,0,1,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2568488,HYATT PLACE CHICAGO SOUTH,Restaurant,1.0,1,0,0,0,0,0,0,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2570825,ARAMARK - CCD PATIENT KITCHEN,Hospital,1.0,0,0,0,1,0,1,1,1,1,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2567436,LEONAS PIZERIA,Restaurant,3.0,1,1,0,0,0,0,0,0,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2584157,SALONICA RESTAURANT,Restaurant,1.0,1,0,0,0,0,1,1,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2586769,DAWN,Restaurant,1.0,0,0,1,1,1,1,1,1,1,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2586777,TACOS EL PASTOR 53,Restaurant,1.0,1,1,0,0,0,0,0,0,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2593641,STRINGS,Restaurant,1.0,0,0,0,0,0,1,1,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2594642,STANS DONUTS MSI,Restaurant,1.0,1,1,0,0,0,0,0,0,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2594227,DAISYS POBOY AND TAVERN,Restaurant,1.0,1,0,0,0,0,0,1,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2594676,BISTRO ASCIONE,Restaurant,1.0,2,0,1,0,0,0,1,1,1,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2561584,UNIVERSITY OF CHGO LAB,School,1.0,1,0,0,0,0,1,0,0,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2556247,STARBUCKS COFFEE #2827,Restaurant,2.0,1,0,0,0,0,0,1,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2553311,FAIRGROUNDS UOFC,Restaurant,2.0,1,1,0,0,0,0,0,0,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2547104,STARBUCKS COFFEE #226,Restaurant,2.0,1,0,0,0,0,0,1,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2534389,HYDE PARK BP AM PM,Grocery Store,1.0,1,0,0,0,0,0,1,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2528984,LOVE & LIGHT CAFE,Restaurant,1.0,2,0,1,0,0,0,0,1,1,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2524106,MUSEUM OF SCIENCE & INDUSTRY - FINNEGANS ICE CREAM PARLOR,Restaurant,2.0,1,1,0,0,0,0,0,0,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2523955,"CHIFRESH KITCHEN, LWCA",Shared Kitchen,2.0,2,0,0,0,1,1,0,1,1,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2523247,WALGREENS #162,Grocery Store,3.0,1,0,0,0,0,0,0,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2521756,BONJOUR BAKERY,Bakery,1.0,1,0,0,0,0,0,1,0,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2510750,JA GRILL HYDE PARK,Restaurant,1.0,1,0,0,0,0,0,0,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2509886,PLEIN AIR,Restaurant,1.0,2,0,1,0,0,0,0,1,1,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2500399,Harte Elementary,School,1.0,1,1,0,0,0,0,0,0,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2498048,BBQ SUPPLY CO.,Restaurant,1.0,1,0,0,0,0,0,0,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2472953,KIKKA,Restaurant,1.0,1,1,0,0,0,0,0,0,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2386270,CHICAGO CHILD CARE SOCIETY,Childrens Services Facility,1.0,1,1,0,0,0,0,0,0,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2383130,HAROLDS CHICKEN SHACK #14,Restaurant,2.0,1,1,0,0,0,0,0,0,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2382506,KILWINS CHOCOLATES & FUDGE,Restaurant,2.0,1,0,0,0,0,0,0,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2360111,ST. THOMAS THE APOSTLE,School,1.0,1,1,0,0,0,0,0,0,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2352292,NEW MIKKEYS,Restaurant,1.0,1,0,0,0,1,0,0,1,1,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2352241,UNIVERSITY OF CHICAGO BARTLETT COMMONS,Restaurant,1.0,1,1,0,0,0,0,0,0,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2320860,CCD KITCHEN,Hospital,1.0,1,1,0,0,0,0,0,0,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2304618,RAJUN CAJUN,Restaurant,1.0,1,0,0,0,0,0,0,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2293740,QDOBA,Restaurant,1.0,1,0,0,0,0,0,1,0,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2285570,CRERAR CAFE,Restaurant,2.0,2,0,1,0,0,0,0,0,1,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2282547,THE SOUL SHACK,Restaurant,1.0,1,0,0,0,0,1,0,0,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2589732,THE SIT DOWN,Restaurant,1.0,1,1,0,0,0,0,0,0,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2593939,ETOO,Restaurant,1.0,1,0,0,0,0,1,1,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2592566,THE NEW VALOIS REST INC,Restaurant,1.0,1,0,0,0,0,0,1,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2593511,LITEHOUSE ON 53RD ST,Restaurant,1.0,1,0,0,0,0,0,1,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2589383,CEDARS MEDITHERRANEAN KITCHEN,Restaurant,1.0,1,0,0,1,0,0,1,1,1,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2592398,SWEET DRIP,Restaurant,2.0,1,0,0,0,0,0,0,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
2589589,NELLA PIZZA PASTA,Restaurant,1.0,2,0,0,0,0,1,1,1,0,hyde park,127,14.960629921259844,70.07874015748031,14.960629921259844,15.748031496062993,0,0,0,0,0,0,18.2,39243,6.9,5.4,68.25625
